observation_id,rxte_obsid,source_id,canonical_source,raw_source_name,class_label,observation_time,usable,exclusion_reason,instrument,data_product,spectrum_path_or_reference,error_path_or_reference,energy_grid_id,feature_record_id,provenance_record_id
93432-01-06-00,93432-01-06-00,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-04-25T00:49:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-06-00.npz,data/processed/native/93432-01-06-00.npz,874d58c78522c2166e0768e638bbe4383b6a04ebb0f02cf058426615b3bbbdb0,93432-01-06-00,93432-01-06-00
93432-01-06-03,93432-01-06-03,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-04-28T07:17:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-06-03.npz,data/processed/native/93432-01-06-03.npz,f7111aea1c0f6503b7f663a775dcc31fa53793628adbfcc56c5f7aa444fa65bd,93432-01-06-03,93432-01-06-03
93432-01-07-00,93432-01-07-00,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-05-02T14:54:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-07-00.npz,data/processed/native/93432-01-07-00.npz,e73f19a5a9c4aa67308aca647b4615c617f8a571abe54789f6af2c5d50cd24be,93432-01-07-00,93432-01-07-00
93432-01-07-04,93432-01-07-04,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-05-07T14:21:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-07-04.npz,data/processed/native/93432-01-07-04.npz,ac560596ba2358f23588139b01c70049f446aa522926fc923b7e89e4b5acc945,93432-01-07-04,93432-01-07-04
93432-01-08-01,93432-01-08-01,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-05-15T18:54:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-08-01.npz,data/processed/native/93432-01-08-01.npz,7bde96f639547899567b99607a12f2cacdf33dab4503acd69f81f45fc6d5c8ff,93432-01-08-01,93432-01-08-01
93432-01-09-03,93432-01-09-03,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-05-20T21:24:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-09-03.npz,data/processed/native/93432-01-09-03.npz,9c0b96ac515f97d4626a2de1b0508b4fccde3db6c58a30a54705d512650ab45f,93432-01-09-03,93432-01-09-03
93432-01-10-01,93432-01-10-01,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-05-24T11:21:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-10-01.npz,data/processed/native/93432-01-10-01.npz,d0cd51763852706deb20f14bcd1ff8e1bfc7c149cf2b2079350c7bc1897231b5,93432-01-10-01,93432-01-10-01
93432-01-10-04,93432-01-10-04,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-05-27T13:07:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-10-04.npz,data/processed/native/93432-01-10-04.npz,263d762a7a106ce66ee67d45a421d24857a11a31095464de37443fa1ae34f179,93432-01-10-04,93432-01-10-04
93432-01-11-02,93432-01-11-02,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-05T03:33:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-11-02.npz,data/processed/native/93432-01-11-02.npz,f105912174e06b79656b7723c47524bb502d9b197a24877e259631e2737438a0,93432-01-11-02,93432-01-11-02
93432-01-11-03,93432-01-11-03,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-01T12:28:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-11-03.npz,data/processed/native/93432-01-11-03.npz,769db427948568526c12e47e08e294ae1c4d42544835370d62e8cff91362e6b1,93432-01-11-03,93432-01-11-03
93432-01-12-02,93432-01-12-02,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-09T23:26:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-12-02.npz,data/processed/native/93432-01-12-02.npz,d6ff22a212844527466256aa946fc10ab5341be7247e4989c9f61cd1f72103f8,93432-01-12-02,93432-01-12-02
93432-01-13-02,93432-01-13-02,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-16T00:12:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-13-02.npz,data/processed/native/93432-01-13-02.npz,001c8aad36fbb0e67388e90dfae09994fdf85278d232183b608ca92dd5e7faed,93432-01-13-02,93432-01-13-02
93432-01-14-01,93432-01-14-01,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-20T16:43:12,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-14-01.npz,data/processed/native/93432-01-14-01.npz,ef68a5abf462b076f477fa6f610b8fdbe35c8111e9bd9510e92121435934a2eb,93432-01-14-01,93432-01-14-01
93432-01-14-03,93432-01-14-03,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-23T10:42:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-14-03.npz,data/processed/native/93432-01-14-03.npz,792a67c5f1da9e1dd5c17cd9ccd3d235a8e6c1bd5ecd2c888f5497dabacc540f,93432-01-14-03,93432-01-14-03
93432-01-15-00,93432-01-15-00,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-06-27T17:15:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-15-00.npz,data/processed/native/93432-01-15-00.npz,cf905abdc2140618c224142db7b2e3e8b25328177869faa50c8176a1c45cbf36,93432-01-15-00,93432-01-15-00
93432-01-16-00,93432-01-16-00,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-07-04T14:12:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-16-00.npz,data/processed/native/93432-01-16-00.npz,029d6af3e35f2e225872b0c07a5e3dbcde7c9291a8724d3aa72aa45cf0548f3a,93432-01-16-00,93432-01-16-00
93432-01-16-04,93432-01-16-04,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-07-08T13:20:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-16-04.npz,data/processed/native/93432-01-16-04.npz,0becd6d2a5d09020156c9e15558973c7d7d561675c4bf2ed7242a66a9242fec2,93432-01-16-04,93432-01-16-04
93432-01-17-02,93432-01-17-02,sax_j1750_8_2900,SAX J1750.8-2900,SAX_J1750.8-2900,NS,2008-07-17T17:34:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93432-01-17-02.npz,data/processed/native/93432-01-17-02.npz,e3d5d03e1d4361fa814c41add12cc1e1457d364a5005beea536c5b0473beef82,93432-01-17-02,93432-01-17-02
93435-01-05-01,93435-01-05-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2008-06-10T18:57:20,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93435-01-05-01.npz,data/processed/native/93435-01-05-01.npz,0f8659f3e9fa4bc2b073330701b26b4d932ed8395005551e6514e4a142708925,93435-01-05-01,93435-01-05-01
93435-01-12-01,93435-01-12-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2008-07-30T17:14:56,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93435-01-12-01.npz,data/processed/native/93435-01-12-01.npz,720d91a5220083bc2a4da2393022b42730829242e49369758904df72eda83f0b,93435-01-12-01,93435-01-12-01
93435-01-29-00,93435-01-29-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2008-11-22T10:36:16,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93435-01-29-00.npz,data/processed/native/93435-01-29-00.npz,489efc59199aca97f930293ecacdb21110dd769345cf9e9954a66f3902993da0,93435-01-29-00,93435-01-29-00
93443-01-01-13,93443-01-01-13,cyg_x_2,Cyg X-2,CYG_X-2,NS,2008-07-02T07:40:00,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93443-01-01-13.npz,data/processed/native/93443-01-01-13.npz,e2a071df03a73e582c2f542f84daecfcb85771fa718077898fbabb8cdbb087ef,93443-01-01-13,93443-01-01-13
93451-01-01-00,93451-01-01-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2008-10-13T09:34:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/93451-01-01-00.npz,data/processed/native/93451-01-01-00.npz,1a3a9b808b46a62992ac8ab157703774475b7ece3c4aa0b26bf28658d8b82f2f,93451-01-01-00,93451-01-01-00
94030-01-04-00,94030-01-04-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2009-02-23T06:46:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94030-01-04-00.npz,data/processed/native/94030-01-04-00.npz,0979ceb0fdf045f1e4697f1a7ad6a91da171c12fe07d3a484ad01de3cedfc994,94030-01-04-00,94030-01-04-00
94030-01-12-00,94030-01-12-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2009-04-19T00:47:12,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94030-01-12-00.npz,data/processed/native/94030-01-12-00.npz,60aa8ed7d2810e250f831f353286d89b831bbb4f20f94a9202e7ccc0f8203325,94030-01-12-00,94030-01-12-00
94030-01-24-00,94030-01-24-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2009-07-11T05:37:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94030-01-24-00.npz,data/processed/native/94030-01-24-00.npz,894d0e0811df61abe7e2419ede6259edea57925b968796f7f5f72dfc12434c11,94030-01-24-00,94030-01-24-00
94030-01-37-00,94030-01-37-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2009-10-13T03:43:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94030-01-37-00.npz,data/processed/native/94030-01-37-00.npz,6a0ed5cea3b712ebc7f0277a7d4715e8b2d5f9d19c26f17b25e912011da07ea9,94030-01-37-00,94030-01-37-00
94044-05-01-00,94044-05-01-00,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,2009-09-02T11:52:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94044-05-01-00.npz,data/processed/native/94044-05-01-00.npz,adbdece093d15b0148342f1fd7bafe64cf8e4714cb4b9065f3a8400cfaeccf30,94044-05-01-00,94044-05-01-00
94060-01-02-00,94060-01-02-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2009-02-08T04:00:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94060-01-02-00.npz,data/processed/native/94060-01-02-00.npz,9e60183c9329feead7bb76e100395290767cc263a7b3a2cfc5795f738fdabf8b,94060-01-02-00,94060-01-02-00
94060-01-15-00,94060-01-15-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2009-04-01T18:01:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94060-01-15-00.npz,data/processed/native/94060-01-15-00.npz,0edd0a946fb7f8a1d62471a016b2ec7ad6bc00e3a9fceb2bc24e1b40daf6af60,94060-01-15-00,94060-01-15-00
94060-01-30-00,94060-01-30-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2009-05-31T22:36:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94060-01-30-00.npz,data/processed/native/94060-01-30-00.npz,46000123b38ff0d659fffbe63173709d80f07979accb11b2f4e863032d840960,94060-01-30-00,94060-01-30-00
94060-01-46-00,94060-01-46-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2009-08-03T07:38:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94060-01-46-00.npz,data/processed/native/94060-01-46-00.npz,a7a7451b2581a5b480aa6481c69fe0d462eeaaf404c8f5ac963e6c53d3322c9a,94060-01-46-00,94060-01-46-00
94060-01-61-00,94060-01-61-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2009-10-02T07:09:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94060-01-61-00.npz,data/processed/native/94060-01-61-00.npz,a42f73ec1eaf8d218ebec353c84492102aacfb8b3e735b16a038c0cb8364cc6e,94060-01-61-00,94060-01-61-00
94076-01-04-07,94076-01-04-07,aql_x_1,Aql X-1,AQL_X-1,NS,2009-11-14T23:50:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94076-01-04-07.npz,data/processed/native/94076-01-04-07.npz,7d9b4c56f2fc50556b35db5c06061f5a02558726567bd7148f82de72c30124f2,94076-01-04-07,94076-01-04-07
94087-01-10-00,94087-01-10-00,4u_1636_536,4U 1636-536,4U_1636-53,NS,2009-01-13T07:42:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94087-01-10-00.npz,data/processed/native/94087-01-10-00.npz,9291c8cbc2b36b4dd2609bd7d4972a20d8db8059c54165d3cc8fe1f3fdd21332,94087-01-10-00,94087-01-10-00
94087-01-47-10,94087-01-47-10,4u_1636_536,4U 1636-536,4U_1636-53,NS,2009-10-10T10:06:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94087-01-47-10.npz,data/processed/native/94087-01-47-10.npz,591ca2cb0aa3184cae0b7ad233b942273118209da2abc63823cb789eb0065f8a,94087-01-47-10,94087-01-47-10
94087-01-49-00,94087-01-49-00,4u_1636_536,4U 1636-536,4U_1636-53,NS,2009-04-01T13:37:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94087-01-49-00.npz,data/processed/native/94087-01-49-00.npz,0edd0a946fb7f8a1d62471a016b2ec7ad6bc00e3a9fceb2bc24e1b40daf6af60,94087-01-49-00,94087-01-49-00
94087-01-94-00,94087-01-94-00,4u_1636_536,4U 1636-536,4U_1636-53,NS,2009-06-30T15:19:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94087-01-94-00.npz,data/processed/native/94087-01-94-00.npz,33ac73532b848e458e2f11545bbe35cf69efd7ca6a9c9e5ec5c19c48fc14f8b6,94087-01-94-00,94087-01-94-00
94331-07-01-03,94331-07-01-03,gx_339_4,GX 339-4,GX_339-4,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
94401-01-01-01,94401-01-01-01,4u_1608_522,4U 1608-522,4U1608-52,NS,2008-12-29T07:02:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94401-01-01-01.npz,data/processed/native/94401-01-01-01.npz,1fff8c34d92f5155d2eea5e76a9e9647c76712d051d931be5f2421ed41b40d96,94401-01-01-01,94401-01-01-01
94401-01-18-00,94401-01-18-00,4u_1608_522,4U 1608-522,4U1608-52,NS,2009-04-24T20:17:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94401-01-18-00.npz,data/processed/native/94401-01-18-00.npz,6a4fade6edd6791dc95ef212620ebfb2c972f42811be7bbda7c7e236b68c6114,94401-01-18-00,94401-01-18-00
94401-01-34-00,94401-01-34-00,4u_1608_522,4U 1608-522,4U1608-52,NS,2009-08-14T07:57:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94401-01-34-00.npz,data/processed/native/94401-01-34-00.npz,45cba8b74b9f463ecfedfb17c9c341e2dd79c6b148338ea460ed6fc756f84eff,94401-01-34-00,94401-01-34-00
94404-01-07-00,94404-01-07-00,4u_0614_09,4U 0614+09,4U_0614+09,NS,2009-10-02T22:06:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94404-01-07-00.npz,data/processed/native/94404-01-07-00.npz,a42f73ec1eaf8d218ebec353c84492102aacfb8b3e735b16a038c0cb8364cc6e,94404-01-07-00,94404-01-07-00
94408-01-03-01,94408-01-03-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-01-14T09:16:32,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-03-01.npz,data/processed/native/94408-01-03-01.npz,13bdef9a4cf196ad2425ca9662b17ee98b57d7deea52ac2f216c825b60322dc8,94408-01-03-01,94408-01-03-01
94408-01-11-00,94408-01-11-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-03-08T07:36:32,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-11-00.npz,data/processed/native/94408-01-11-00.npz,6aa5c9203132e5e064fb1192a4a9a4feaa487424ec45bf07e40b72fc0cba24b0,94408-01-11-00,94408-01-11-00
94408-01-18-01,94408-01-18-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-04-30T05:47:28,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-18-01.npz,data/processed/native/94408-01-18-01.npz,1ef00742e799054fa4eb508e9bc35e825cc009562b723c5518aa84299ce2d3b7,94408-01-18-01,94408-01-18-01
94408-01-26-00,94408-01-26-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-06-27T21:44:32,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-26-00.npz,data/processed/native/94408-01-26-00.npz,25eb03ec8fcc6c680a50e89a62c3964110b6125d1c59fd4338fbf1a8d5f2ef5b,94408-01-26-00,94408-01-26-00
94408-01-33-01,94408-01-33-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-08-20T17:40:48,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-33-01.npz,data/processed/native/94408-01-33-01.npz,8bbf11591eeaab6fb322e756982edaf278ed24db74d4559543e889d4d1198ca4,94408-01-33-01,94408-01-33-01
94408-01-41-00,94408-01-41-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-10-18T13:30:08,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-41-00.npz,data/processed/native/94408-01-41-00.npz,f4d739566f08d1fd51b2a457d8dafbc32b5a42af9ab16fbbcde0c31b08cea2d5,94408-01-41-00,94408-01-41-00
94408-01-49-01,94408-01-49-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,2009-12-16T08:43:28,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94408-01-49-01.npz,data/processed/native/94408-01-49-01.npz,e96d7d84a727c5035fa8fb5aa5a3e8eec5f737122966141527f998c0a1b373bd,94408-01-49-01,94408-01-49-01
94415-01-01-01,94415-01-01-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,2009-03-02T20:32:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94415-01-01-01.npz,data/processed/native/94415-01-01-01.npz,920c1e80e60e05ec93650aba42114fb7fac27f72bdfaf85c576305e998a7ebab,94415-01-01-01,94415-01-01-01
94415-01-02-01,94415-01-02-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,2009-10-21T21:53:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94415-01-02-01.npz,data/processed/native/94415-01-02-01.npz,1af99b6caadbe07eb0206e3635c8d1d3e0100cf44b7d77f65be3324cd7c9ded0,94415-01-02-01,94415-01-02-01
94441-01-01-02,94441-01-01-02,aql_x_1,Aql X-1,AQL_X-1,NS,2009-12-03T20:04:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/94441-01-01-02.npz,data/processed/native/94441-01-01-02.npz,c436b2e4c1e9403b03d326f929ff4c112297d0036c023f10ddcb1c6dff33bb2e,94441-01-01-02,94441-01-01-02
95030-01-05-00,95030-01-05-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2010-03-03T00:47:12,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95030-01-05-00.npz,data/processed/native/95030-01-05-00.npz,7e6fbcd20f5201e42ba4b6ae70f22f0f0ee121693c3f0fe80fe4cc3938196401,95030-01-05-00,95030-01-05-00
95030-01-16-00,95030-01-16-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2010-05-16T09:00:00,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95030-01-16-00.npz,data/processed/native/95030-01-16-00.npz,ee99d2a7472ef558261b794f8812127ac76a596f3e3338b514b0b82f998d3c6e,95030-01-16-00,95030-01-16-00
95030-01-27-00,95030-01-27-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2010-08-03T06:49:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95030-01-27-00.npz,data/processed/native/95030-01-27-00.npz,0db0f95f899de7d127e9f72072061abdd5146744b28c70928439c1d58d116cb7,95030-01-27-00,95030-01-27-00
95030-01-40-00,95030-01-40-00,hete_j1900_1_2455,HETE J1900.1-2455,HETE_J1900.1-2455,NS,2010-11-02T03:30:56,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95030-01-40-00.npz,data/processed/native/95030-01-40-00.npz,70234508e41fde01a85e7071d2bbd8c5587b5c203c23e10f0ff98f8a3f78538f,95030-01-40-00,95030-01-40-00
95060-01-07-00,95060-01-07-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2010-01-26T06:30:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95060-01-07-00.npz,data/processed/native/95060-01-07-00.npz,b7b0e099fec1e92a39399efee3e1715dce3edd08c59035a30efb35d5f8ff4978,95060-01-07-00,95060-01-07-00
95060-01-22-00,95060-01-22-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2010-03-27T02:24:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95060-01-22-00.npz,data/processed/native/95060-01-22-00.npz,61dfafa92d6c44f6858768afe27998bda8870d2113270b46aeedded368ba63e0,95060-01-22-00,95060-01-22-00
95060-01-36-00,95060-01-36-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2010-05-22T14:15:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95060-01-36-00.npz,data/processed/native/95060-01-36-00.npz,a89f47ccba8cadbff4a91408927b30fee3a757ecebc1b4ac143dd2602125695b,95060-01-36-00,95060-01-36-00
95060-01-50-00,95060-01-50-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2010-07-16T21:26:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95060-01-50-00.npz,data/processed/native/95060-01-50-00.npz,0716a7da6d93f4364ddea859017680d21e0250fa84a2f108803a386e5f8847fb,95060-01-50-00,95060-01-50-00
95060-01-63-00,95060-01-63-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2010-09-07T06:17:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95060-01-63-00.npz,data/processed/native/95060-01-63-00.npz,840e24cec2958504d1173e5698b4853a0d84f5e3ae26668a5e478ae48245e418,95060-01-63-00,95060-01-63-00
95060-01-77-00,95060-01-77-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,2010-11-02T02:10:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95060-01-77-00.npz,data/processed/native/95060-01-77-00.npz,70234508e41fde01a85e7071d2bbd8c5587b5c203c23e10f0ff98f8a3f78538f,95060-01-77-00,95060-01-77-00
95087-01-15-00,95087-01-15-00,4u_1636_536,4U 1636-536,4U_1636-53,NS,2010-01-30T07:49:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95087-01-15-00.npz,data/processed/native/95087-01-15-00.npz,4de951dbc93a04ac9d6f58ba0d692dee703a02cea360bf10875f3c312eef49e8,95087-01-15-00,95087-01-15-00
95087-01-15-10,95087-01-15-10,4u_1636_536,4U 1636-536,4U_1636-53,NS,2010-08-14T16:05:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95087-01-15-10.npz,data/processed/native/95087-01-15-10.npz,723b0290c9f9bc8094db6f93bd2d4843c71703662adffa721cc7938b6d7e1640,95087-01-15-10,95087-01-15-10
95087-01-61-10,95087-01-61-10,4u_1636_536,4U 1636-536,4U_1636-53,NS,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
95087-01-71-00,95087-01-71-00,4u_1636_536,4U 1636-536,4U_1636-53,NS,2010-05-22T13:48:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95087-01-71-00.npz,data/processed/native/95087-01-71-00.npz,a89f47ccba8cadbff4a91408927b30fee3a757ecebc1b4ac143dd2602125695b,95087-01-71-00,95087-01-71-00
95324-01-01-00,95324-01-01-00,4u_1254_69,4U 1254-69,4U_1254-69,NS,2009-12-31T20:45:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95324-01-01-00.npz,data/processed/native/95324-01-01-00.npz,a2201a40af83e7b7d95c4e0a602d79293c7799ce7f4819013293a5bf5c1b66cc,95324-01-01-00,95324-01-01-00
95324-01-01-01,95324-01-01-01,4u_1254_69,4U 1254-69,4U_1254-69,NS,2009-12-31T11:50:56,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/95324-01-01-01.npz,data/processed/native/95324-01-01-01.npz,a2201a40af83e7b7d95c4e0a602d79293c7799ce7f4819013293a5bf5c1b66cc,95324-01-01-01,95324-01-01-01
